,index,From,To,Seats,geometry,color
131,18,LG,HRL,108909.0,"LINESTRING (712303.7308535618 5642652.308847437, 711978.3774396431 5642583.324652606, 711880.1987565857 5642555.928731056, 711789.6399301977 5642514.369586084, 711267.0981639698 5642220.241884822, 710916.4451092768 5642027.806841882, 710826.6184070145 5641985.181854766, 710734.5453931955 5641945.807903051, 710640.7939546478 5641913.048771021, 710545.4997768076 5641883.569417979, 710449.2309061814 5641860.733568302, 710250.480009018 5641829.2915436765, 710149.4498655341 5641819.630844491, 709949.0035060409 5641812.629532653, 709852.0569614194 5641806.480489548, 709681.756637703 5641802.935940093, 709614.0733222358 5641804.655200331, 709575.8331096558 5641809.791584555, 709442.860899548 5641841.168427976, 709347.2024268021 5641872.940494219, 709225.4839192894 5641904.7767899595)","[1.0, 0.3254901960784314, 0.0]"
132,135,GNN,GN,121050.0,"LINESTRING (737365.5764017262 5903767.867743501, 737321.528280372 5903698.798401015, 737278.8716788987 5903642.05950579, 736997.5590162628 5903313.7499495465, 736946.8879621931 5903256.6162955025, 736435.6519376009 5902667.2569867615, 736401.7110562607 5902623.220114014, 736386.2403432342 5902597.932352658, 736361.8615207956 5902549.911418646, 736340.0351236148 5902490.87125288, 736328.3898760754 5902442.366970125, 736321.3607272444 5902395.2060348075, 736319.1130839178 5902346.052849842, 736322.2593636233 5902296.052326946, 736329.2446322271 5902249.585770532, 736342.4567724142 5902198.969394284, 736351.0099881659 5902174.872279613, 736380.3989546116 5902108.338733151, 736559.6731866096 5901785.078026108, 736576.4027362808 5901758.042864583, 736607.1431440383 5901718.327518321, 736641.0007144186 5901683.225312597, 736669.0226777676 5901657.865141491, 736719.0105777358 5901621.334438995, 736760.9949609023 5901597.782132061, 736809.5441085385 5901576.78518907, 736861.87775554 5901560.434967648, 736906.4830950925 5901551.503701557, 736936.1280700976 5901547.40284266, 736966.3301394915 5901545.559025464, 737006.4891592555 5901545.324605389, 737165.8500943035 5901556.587499113, 737563.2251685667 5901598.649605023, 737685.6520310303 5901612.549510987, 737760.5194085123 5901614.050724946, 737961.7623591153 5901630.771628206, 738019.6656509265 5901637.003898692)","[1.0, 0.23137254901960785, 0.0]"
133,134,SWD,GNN,121050.0,"LINESTRING (735949.442718862 5910504.389185585, 735953.7219204707 5910350.786481258, 735969.0850526908 5909340.60639022, 735972.920127589 5909195.898753288, 735976.8991820964 5909142.595332736, 735989.9130608835 5909041.812176645, 736009.481318638 5908943.583241486, 736034.9930421521 5908846.76368304, 736132.5849015968 5908562.922979665, 736896.0187527848 5906391.697863034, 737075.0397886741 5905816.548547303, 737106.4734530485 5905722.256341986, 737139.2972805784 5905626.918846474, 737175.2907503957 5905535.083099087, 737252.0051839277 5905350.532919692, 737320.2202070383 5905162.216470839, 737386.4387254635 5904973.801211709, 737476.3241678491 5904686.25050352, 737503.8789953147 5904589.537483096, 737514.2660380844 5904542.126674793, 737522.2065902993 5904490.13550802, 737525.9785865908 5904441.280460047, 737527.1930880975 5904390.068742622, 737519.5047409178 5904289.370408383, 737503.0326036538 5904190.463717347, 737478.2143423174 5904057.703014674, 737453.9583719143 5903967.325826099, 737430.5398842365 5903900.397385422, 737388.2685193545 5903809.123530792, 737365.5764017262 5903767.867743501)","[1.0, 0.23137254901960785, 0.0]"
134,119,LWC,HDG,142416.0,"LINESTRING (689835.3854226434 5898522.454554889, 690969.0249054916 5898789.3136266, 691942.1850983711 5899019.920210929, 692137.6711017648 5899064.540934611, 693308.1571405452 5899341.25036682, 693502.8176545256 5899389.236686988, 693597.9633537359 5899417.599846306, 693692.1696763027 5899452.610163385, 693783.4334002617 5899494.186285413, 693871.8445300296 5899540.103944318, 695371.9280107811 5900353.155481507, 695636.2620283605 5900494.312722002, 695725.305588498 5900540.292927011, 695909.7427477661 5900640.316792695)","[1.0, 0.058823529411764705, 0.0]"
135,123,BP,GK,142416.0,"LINESTRING (709755.8224226246 5905405.824327276, 709907.1451718275 5905413.602754613, 710207.4171989568 5905422.384446263, 712809.2740914512 5905525.632265349, 716209.6568372527 5905658.67499799, 720770.125358812 5905836.623124042)","[1.0, 0.058823529411764705, 0.0]"
136,121,FWD,DWE,142416.0,"LINESTRING (699473.9818590428 5902561.434748231, 700039.1198337668 5902871.402107611, 702327.8786410542 5904107.616154519, 702377.5313475409 5904134.232666337, 702417.5093104187 5904152.640667053, 702460.1549174093 5904171.162335469)","[1.0, 0.058823529411764705, 0.0]"
137,120,HDG,FWD,142416.0,"LINESTRING (695909.7427477661 5900640.316792695, 696254.978830384 5900829.389719884, 698805.6384115125 5902208.247047024, 698982.2225320074 5902301.386756435, 699160.1808970151 5902393.476861898, 699336.6587929334 5902488.854094107, 699473.9818590428 5902561.434748231)","[1.0, 0.058823529411764705, 0.0]"
138,122,DWE,BP,142416.0,"LINESTRING (702460.1549174093 5904171.162335469, 702509.5172770832 5904188.855751522, 702561.594476495 5904205.551048712, 702606.5709398402 5904216.374941364, 702705.2886032622 5904236.168722753, 706645.4110432937 5904967.988619105, 708610.5509643863 5905332.1459081145, 708708.7078227764 5905348.699931635, 708808.3440093624 5905361.978458929, 708907.5079684521 5905370.7818698175, 709755.8224226246 5905405.824327276)","[1.0, 0.058823529411764705, 0.0]"
139,124,GK,ZH,142416.0,"LINESTRING (720770.125358812 5905836.623124042, 722314.9815899977 5905897.320462436, 722615.0466375465 5905911.332667735, 724716.9445354788 5905993.300838026, 724916.4772311589 5905999.373976948, 725018.603702561 5906001.967960099, 725318.6834791311 5906001.664253992, 725418.5113797056 5905996.357241583, 725519.2696498143 5905985.524304653, 725618.2387297543 5905970.151086715, 725715.4188703492 5905950.237469599, 725813.5302972706 5905924.797851987, 725907.8528551628 5905894.722851106, 726003.0545320541 5905860.233669315, 726739.1785738041 5905545.281275164, 726922.2968656276 5905461.501385069, 727226.6979566114 5905315.529696119)","[1.0, 0.058823529411764705, 0.0]"
140,118,LW,LWC,142416.0,"LINESTRING (686513.924668484 5897709.930275806, 686580.2305419261 5897724.771598909, 686683.1523295359 5897761.092961004, 686735.2152870202 5897780.948718982, 686776.6361180893 5897799.275095678, 686801.7525246438 5897806.940078878, 687166.1795701566 5897894.71753257, 687263.6504917806 5897916.358999619, 688531.9594741792 5898216.865140715, 688922.9534377062 5898308.056762305, 689019.7862849173 5898328.5959266685, 689116.4422456699 5898353.585360454, 689835.3854226434 5898522.454554889)","[1.0, 0.058823529411764705, 0.0]"
141,125,ZH,GN,146484.0,"LINESTRING (727226.6979566114 5905315.529696119, 727557.819135147 5905156.364236582, 727649.3130983452 5905116.156637412, 727738.8609842872 5905074.743229899, 728375.052032589 5904771.968049992, 728464.8264749359 5904726.120348922, 728552.1479693644 5904675.698753893, 728638.2440084856 5904622.990918484, 728719.779553619 5904567.836727865, 728801.4237528372 5904510.460089152, 732414.5440012392 5901834.337118807, 732496.8928851932 5901778.165846305, 732535.4610720235 5901755.526241257, 732584.7627659919 5901732.295680945, 732626.3978605617 5901715.378869578, 732678.0990676199 5901697.8388126595, 732774.3942811013 5901671.329686775, 732818.3206276513 5901662.327908081, 732874.2611789694 5901653.912947417, 733571.4228497284 5901598.831324018, 735364.4823189153 5901450.6647342285, 735563.3197988903 5901434.842547111, 735664.549514652 5901430.924962949, 735763.6122721524 5901430.246149064, 735863.2327742741 5901431.826104762, 735963.3558943692 5901436.776727472, 736163.1617190873 5901455.579148585, 736866.7607179033 5901529.468741644, 737066.00502234 5901546.052295376, 737563.2251685667 5901598.649605023, 737685.6520310303 5901612.549510987, 737760.5194085123 5901614.050724946, 737961.7623591153 5901630.771628206, 738019.6656509265 5901637.003898692)","[1.0, 0.027450980392156862, 0.0]"
142,28,MT,MTR,150087.0,"LINESTRING (690447.6129062211 5636663.98198744, 690480.7989234698 5636566.118882396, 690508.9777726309 5636470.298883822, 690527.3445947064 5636373.006025552, 690559.7480851071 5636277.34109369, 690572.0287357784 5636249.960072114, 690586.3395282563 5636224.88002106, 690609.3821294477 5636192.327452933, 690639.6267357199 5636155.58611594, 690675.5434796113 5636117.939758513, 690751.1937544484 5636053.920310303, 690900.5106541533 5635922.471773374, 691049.253685491 5635787.666225693, 691119.4862641363 5635717.886191621, 691182.9675673613 5635640.0658899415, 691236.79995678 5635556.325001942, 691262.492921021 5635509.400060413, 691302.3712355493 5635421.806580733, 691311.7597711158 5635396.547086573)","[1.0, 0.0, 0.0]"
